Rank,Year,Genre,Device,FIFA,Mario,Call of Duty,Grand Theft Auto,Pokemon,Halo,Wii,NBA,NA_Sales As a percentage of Total,EU_Sales As a percentage of Total,JP_Sales As a percentage of Total,Other_Sales As a percentage of Total
6117,1995.0,Fighting,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
14112,2011.0,Strategy,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,33.33
4082,2009.0,Shooter,Console,0,0,0,0,0,0,0,0,38.78,42.86,2.04,16.33
8550,2008.0,Shooter,Console,0,0,0,0,0,0,0,0,93.75,0.0,0.0,6.25
13003,2005.0,Misc,Console,0,0,0,0,0,0,0,1,80.0,20.0,0.0,0.0
6516,2009.0,Misc,Console,0,0,0,0,0,0,0,0,65.38,19.23,0.0,11.54
11682,2007.0,Fighting,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
3819,2007.0,Action,Portable,0,0,0,0,0,0,0,0,41.51,30.19,7.55,18.87
2933,2004.0,Action,Console,0,0,0,0,0,0,0,0,48.57,38.57,0.0,12.86
10412,2011.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
15995,2006.0,Puzzle,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
10893,2015.0,Action,Console,0,0,0,0,0,0,0,0,0.0,88.89,0.0,11.11
4830,1999.0,Sports,Console,0,0,0,0,0,0,0,0,92.5,7.5,0.0,0.0
10458,2010.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
16272,2007.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
895,2013.0,Action,Console,0,0,0,0,0,0,0,0,44.79,45.31,0.52,8.85
6618,1999.0,Role-Playing,Console,0,0,0,0,0,0,0,0,56.0,40.0,0.0,8.0
1700,2013.0,Sports,Console,1,0,0,0,0,0,0,0,34.45,55.46,0.0,10.08
7352,2002.0,Shooter,Portable,0,0,0,0,0,0,0,0,71.43,28.57,0.0,0.0
2782,2002.0,Action,Portable,0,0,0,0,0,0,0,0,71.62,27.03,0.0,1.35
5213,2009.0,Misc,Console,0,0,0,0,0,0,0,0,55.56,30.56,0.0,13.89
7215,,Action,PC,0,0,0,0,0,0,0,0,22.73,63.64,0.0,13.64
6061,2005.0,Role-Playing,Console,0,0,0,0,0,0,0,0,24.14,17.24,51.72,6.9
7153,2009.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,63.64,0.0,36.36,4.55
7042,2014.0,Fighting,Console,0,0,0,0,0,0,0,0,56.52,34.78,0.0,8.7
8855,2010.0,Action,Portable,0,0,0,0,0,0,0,0,60.0,26.67,0.0,20.0
431,2010.0,Role-Playing,Console,0,0,0,0,0,0,0,0,47.95,34.07,3.15,14.83
6149,1999.0,Sports,Console,0,0,0,0,0,0,0,0,96.43,3.57,0.0,0.0
9817,,Sports,Console,0,0,0,0,0,0,0,0,75.0,16.67,0.0,0.0
6695,2015.0,Fighting,Console,0,0,0,0,0,0,0,0,28.0,56.0,0.0,16.0
3418,2004.0,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
16549,2012.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
11075,2007.0,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
13854,2007.0,Strategy,PC,0,0,0,0,0,0,0,0,25.0,50.0,0.0,25.0
12737,2012.0,Sports,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
13525,2009.0,Misc,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
186,2012.0,Action,Console,1,0,0,0,0,0,0,0,20.85,67.18,0.58,11.2
501,2004.0,Shooter,Console,0,0,1,0,0,0,0,0,52.25,38.75,0.35,8.3
3594,2007.0,Action,Console,0,0,0,0,0,0,0,0,48.21,37.5,0.0,12.5
10153,2002.0,Racing,Console,0,0,0,0,0,0,0,0,81.82,18.18,0.0,0.0
13233,2007.0,Platform,Portable,0,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0
14498,2009.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
8618,2011.0,Shooter,PC,0,0,0,0,0,0,0,0,43.75,43.75,0.0,12.5
1834,2015.0,Action,Console,0,0,0,0,0,0,0,0,28.83,52.25,3.6,15.32
11287,2004.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
14337,2010.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
6566,2007.0,Racing,Portable,0,0,0,0,0,0,0,0,11.54,57.69,0.0,30.77
9290,2014.0,Sports,Portable,0,0,0,0,0,0,0,0,78.57,0.0,0.0,14.29
10939,2003.0,Platform,Console,0,0,0,0,0,0,0,0,77.78,22.22,0.0,0.0
8974,2010.0,Misc,Portable,0,0,0,0,0,0,0,0,93.33,0.0,0.0,6.67
12390,2016.0,Action,Console,0,0,0,0,0,0,0,0,83.33,0.0,0.0,16.67
10113,2011.0,Shooter,Console,0,0,0,0,0,0,0,0,100.0,0.0,0.0,9.09
9977,2011.0,Misc,Console,0,0,0,0,0,0,0,0,91.67,0.0,0.0,8.33
19,1990.0,Platform,Console,0,1,0,0,0,0,0,0,62.01,18.2,17.18,2.67
4677,2003.0,Simulation,Console,0,0,0,0,0,0,0,0,36.59,29.27,26.83,9.76
2969,2008.0,Role-Playing,Console,0,0,0,0,0,0,0,0,36.23,28.99,26.09,8.7
150,2009.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,11.3,11.82,74.49,2.57
7116,2004.0,Adventure,Console,0,0,0,0,0,0,0,0,47.83,39.13,0.0,13.04
6858,2005.0,Racing,Console,0,0,0,0,0,0,0,0,50.0,37.5,0.0,12.5
2570,1997.0,Racing,Console,0,0,0,0,0,0,0,0,56.25,37.5,0.0,6.25
7273,2012.0,Adventure,Portable,0,0,0,0,0,0,0,0,54.55,9.09,27.27,4.55
10820,2007.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
12723,2006.0,Action,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
15870,1985.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
12409,2006.0,Racing,Console,0,0,0,0,0,0,0,0,50.0,33.33,0.0,16.67
9196,2011.0,Misc,Portable,0,0,0,0,0,0,0,0,71.43,14.29,0.0,7.14
6537,2001.0,Adventure,Console,0,0,0,0,0,0,0,0,76.92,19.23,0.0,3.85
4613,2004.0,Platform,Portable,0,0,0,0,0,0,0,0,71.43,26.19,0.0,2.38
5067,2010.0,Racing,Portable,0,0,0,0,0,0,0,0,92.11,0.0,0.0,5.26
1021,2010.0,Platform,Console,0,0,0,0,0,0,0,0,55.17,35.06,0.57,9.2
2070,1995.0,Racing,Console,0,0,0,0,0,0,0,0,56.0,38.0,0.0,7.0
9292,2009.0,Misc,Console,0,0,0,0,0,0,0,0,85.71,0.0,0.0,7.14
8034,2000.0,Action,Console,0,0,0,0,0,0,0,0,55.56,38.89,0.0,5.56
14868,2009.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5229,2007.0,Strategy,Portable,0,0,0,0,0,0,0,0,19.44,69.44,0.0,11.11
9400,2008.0,Misc,Portable,0,0,0,0,0,0,0,0,92.31,0.0,0.0,7.69
7741,2002.0,Racing,Console,0,0,0,0,0,0,0,0,78.95,21.05,0.0,5.26
11953,1993.0,Adventure,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5657,2009.0,Puzzle,Portable,0,0,0,0,0,0,0,0,43.75,46.88,0.0,9.38
11448,2009.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
1816,2005.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,71.68,26.55,0.0,1.77
4200,2006.0,Racing,Console,0,0,0,0,0,0,0,0,74.47,21.28,0.0,4.26
4182,2009.0,Strategy,PC,0,0,0,0,0,0,0,0,0.0,95.74,0.0,4.26
4033,2002.0,Fighting,Console,0,0,0,0,0,0,0,0,77.55,20.41,0.0,2.04
13284,2012.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
385,2009.0,Shooter,Console,0,0,0,0,0,0,0,0,69.48,21.22,0.87,8.43
426,2008.0,Action,Portable,0,0,0,0,0,0,0,0,46.39,31.66,1.25,20.69
2765,2006.0,Fighting,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
2430,2009.0,Sports,Console,0,0,0,0,0,0,0,0,54.12,30.59,1.18,14.12
16059,2011.0,Adventure,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
12766,1996.0,Racing,Console,0,0,0,0,0,0,0,0,50.0,33.33,0.0,0.0
14368,1998.0,Fighting,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
1676,1993.0,Fighting,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
12771,2009.0,Sports,Portable,0,0,0,0,0,0,0,0,83.33,0.0,0.0,0.0
1999,2003.0,Fighting,Console,0,0,0,0,0,0,0,0,42.31,11.54,43.27,2.88
5324,2010.0,Strategy,Portable,0,0,0,0,0,0,0,0,37.14,14.29,40.0,8.57
3338,2004.0,Racing,Portable,0,0,0,0,0,0,0,0,71.67,26.67,0.0,1.67
15451,2006.0,Action,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
14065,2010.0,Strategy,PC,0,0,0,0,0,0,0,0,0.0,75.0,0.0,25.0
8402,2016.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5099,2007.0,Role-Playing,Console,0,0,0,0,0,0,0,0,48.65,32.43,10.81,10.81
13547,1995.0,Platform,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
10940,2010.0,Misc,Console,0,0,0,0,0,0,0,0,66.67,22.22,0.0,11.11
3748,2016.0,Action,Console,0,0,0,0,0,0,0,0,25.93,59.26,0.0,14.81
11726,2002.0,Racing,Console,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
12294,2007.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
8078,1998.0,Fighting,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
11143,2012.0,Sports,Portable,0,0,0,0,0,0,0,0,88.89,0.0,0.0,11.11
11205,2014.0,Action,Console,0,0,0,0,0,0,0,0,0.0,88.89,0.0,11.11
4941,2000.0,Fighting,Console,0,0,0,0,0,0,0,0,41.03,33.33,15.38,10.26
10908,2008.0,Puzzle,Portable,0,0,0,0,0,0,0,0,0.0,11.11,88.89,0.0
7919,2013.0,Misc,Console,0,0,0,0,0,0,1,0,0.0,0.0,100.0,0.0
752,2006.0,Role-Playing,Portable,0,0,0,0,1,0,0,0,59.17,1.83,33.49,5.5
7798,2013.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,68.42,0.0,21.05,10.53
16096,2002.0,Action,PC,0,0,0,1,0,0,0,0,0.0,100.0,0.0,0.0
5360,1999.0,Racing,Console,0,0,0,0,0,0,0,0,55.88,38.24,0.0,5.88
3161,2004.0,Misc,Portable,0,0,0,0,0,0,0,0,71.88,26.56,0.0,1.56
14294,2015.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
15978,1995.0,Misc,PC,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0
8874,2016.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,13.33,20.0,53.33,13.33
5148,2005.0,Simulation,Portable,0,0,0,0,0,0,0,0,81.08,2.7,5.41,8.11
10552,2007.0,Fighting,Portable,0,0,0,0,0,0,0,0,90.0,0.0,0.0,10.0
8138,2011.0,Shooter,Console,0,0,0,0,0,0,0,0,94.44,0.0,0.0,5.56
1157,2008.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,11.88,1.25,85.0,1.25
10987,2011.0,Action,PC,0,0,0,0,0,0,0,0,0.0,77.78,0.0,22.22
12834,2003.0,Racing,Console,0,0,0,0,0,0,0,0,80.0,20.0,0.0,0.0
1276,2010.0,Simulation,Console,0,0,0,0,0,0,0,0,40.94,48.99,0.0,10.07
6069,2007.0,Action,Console,0,0,0,0,0,0,0,0,89.66,3.45,0.0,6.9
9516,2011.0,Fighting,Portable,0,0,0,0,0,0,0,0,23.08,15.38,53.85,7.69
2769,2007.0,Shooter,Portable,0,0,0,0,0,0,0,0,56.76,25.68,0.0,18.92
6136,2005.0,Action,Portable,0,0,0,0,0,0,0,0,71.43,28.57,0.0,3.57
4302,2010.0,Action,Console,0,0,0,0,0,0,0,0,45.65,43.48,0.0,8.7
13441,2011.0,Adventure,Console,0,0,0,0,0,0,0,0,0.0,80.0,0.0,20.0
9744,,Strategy,Console,0,0,0,0,0,0,0,0,75.0,0.0,25.0,8.33
6860,2007.0,Racing,Console,0,0,0,0,0,0,0,0,50.0,37.5,0.0,12.5
2389,2012.0,Action,Console,0,0,0,0,0,0,0,0,94.25,0.0,0.0,6.9
997,2002.0,Action,Console,0,0,0,0,0,0,0,0,48.86,38.07,0.0,12.5
2807,2001.0,Platform,Console,0,0,0,0,0,0,0,0,73.97,21.92,0.0,4.11
4995,2012.0,Action,Console,0,0,0,0,0,0,0,0,44.74,47.37,0.0,7.89
10675,2015.0,Action,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
12276,2003.0,Action,Console,0,0,0,0,0,0,0,0,83.33,16.67,0.0,0.0
13512,2005.0,Misc,Portable,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
14257,2011.0,Misc,Console,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
15136,2002.0,Sports,Console,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
15860,2014.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
14333,2013.0,Adventure,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
2276,2007.0,Sports,Console,0,0,0,0,0,0,0,0,93.41,0.0,0.0,7.69
11821,2008.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
1043,2009.0,Puzzle,Console,0,0,0,0,0,0,0,0,83.63,9.36,0.0,7.02
15344,2016.0,Role-Playing,Console,0,0,0,0,0,0,0,0,50.0,50.0,0.0,0.0
16179,2008.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
15964,2014.0,Simulation,Portable,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0
6464,1996.0,Sports,Console,0,0,0,0,0,0,0,0,57.69,38.46,0.0,7.69
3142,2004.0,Platform,Console,0,0,0,0,0,0,0,0,50.0,39.06,0.0,12.5
12909,2009.0,Puzzle,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
2531,2013.0,Sports,Console,0,0,0,0,0,0,0,0,75.61,15.85,0.0,8.54
10137,2011.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
588,2010.0,Platform,Console,0,1,0,0,0,0,0,0,39.23,20.0,35.38,5.38
14972,2008.0,Simulation,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
7100,2003.0,Shooter,Console,0,0,0,0,0,0,0,0,47.83,39.13,0.0,13.04
187,2007.0,Action,Portable,0,0,0,0,0,0,0,0,36.75,35.4,18.38,9.48
5844,1995.0,Platform,Console,0,0,0,0,0,0,0,0,16.67,10.0,70.0,6.67
8118,2011.0,Shooter,Console,0,0,0,0,0,0,0,0,38.89,44.44,0.0,16.67
5841,2006.0,Puzzle,Portable,0,0,0,0,0,0,0,0,40.0,40.0,0.0,23.33
4861,2002.0,Shooter,Console,0,0,0,0,0,0,0,0,77.5,20.0,0.0,2.5
16271,2012.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
12072,2014.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4167,1995.0,Action,Console,0,0,0,0,0,0,0,0,55.32,38.3,0.0,6.38
909,2001.0,Simulation,Console,0,0,0,0,0,0,0,0,54.21,39.47,1.58,4.74
7338,2013.0,Action,Portable,0,0,0,0,0,0,0,0,42.86,9.52,38.1,14.29
693,2012.0,Action,PC,0,0,0,0,0,0,0,0,41.3,46.09,0.0,12.61
13085,1999.0,Sports,Console,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
2079,2013.0,Action,Console,0,0,0,0,0,0,0,0,48.0,35.0,0.0,16.0
7263,2001.0,Sports,Console,0,0,0,0,0,0,0,0,50.0,36.36,0.0,13.64
9010,2013.0,Action,Portable,0,0,0,0,0,0,0,0,71.43,21.43,0.0,7.14
6446,2002.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,73.08,26.92,0.0,0.0
13794,2011.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5953,2006.0,Fighting,Console,0,0,0,0,0,0,0,0,80.0,10.0,0.0,6.67
5207,1997.0,Action,Console,0,0,0,0,0,0,0,0,19.44,5.56,63.89,11.11
8095,1997.0,Adventure,Console,0,0,0,0,0,0,0,0,0.0,0.0,94.44,5.56
9137,2007.0,Platform,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
6622,2002.0,Adventure,Console,0,0,0,0,0,0,0,0,60.0,16.0,24.0,4.0
298,2014.0,Misc,Console,0,0,0,0,0,0,0,0,34.33,46.52,2.99,16.17
4504,2005.0,Simulation,Portable,0,0,0,0,0,0,0,0,72.09,27.91,0.0,2.33
2922,2014.0,Action,Console,0,0,0,0,0,0,0,0,55.71,35.71,0.0,8.57
15497,2003.0,Racing,Console,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0
6701,2005.0,Simulation,Console,0,0,0,0,0,0,0,0,76.0,20.0,0.0,4.0
11185,2015.0,Action,Console,0,0,0,0,0,0,0,0,33.33,44.44,0.0,11.11
7822,2013.0,Sports,Console,0,0,0,0,0,0,0,1,84.21,10.53,0.0,5.26
9031,2011.0,Action,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
14880,2013.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
8918,2001.0,Adventure,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
14149,2007.0,Racing,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
2964,2002.0,Action,Console,0,0,0,0,0,0,0,0,76.81,20.29,0.0,2.9
12307,2010.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
6251,2002.0,Adventure,Console,0,0,0,0,0,0,0,0,50.0,39.29,0.0,14.29
6304,2006.0,Strategy,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
14297,2008.0,Fighting,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5337,2000.0,Role-Playing,Console,0,0,0,0,0,0,0,0,28.57,22.86,42.86,8.57
15892,2011.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
6511,2006.0,Misc,Portable,0,0,0,0,0,0,0,0,53.85,19.23,26.92,3.85
11224,2006.0,Action,Portable,0,0,0,0,0,0,0,0,88.89,0.0,0.0,11.11
10384,2004.0,Misc,Portable,0,0,0,0,0,0,0,0,72.73,27.27,0.0,0.0
4307,2011.0,Shooter,Console,0,0,0,0,0,0,0,0,43.48,34.78,6.52,15.22
2973,2004.0,Action,Portable,0,0,0,0,0,0,0,0,72.06,26.47,0.0,1.47
7827,2003.0,Sports,Console,0,0,0,0,0,0,0,0,47.37,36.84,0.0,10.53
1869,2005.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,49.09,30.0,0.91,20.0
8909,2008.0,Adventure,Console,0,0,0,0,0,0,0,0,93.33,0.0,0.0,6.67
9958,2014.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,50.0,8.33,16.67,16.67
11030,2008.0,Adventure,Console,0,0,0,0,0,0,0,0,77.78,22.22,0.0,11.11
10707,2009.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
3316,2009.0,Sports,Console,0,0,0,0,0,0,0,0,91.8,0.0,0.0,8.2
10821,2005.0,Simulation,Console,0,0,0,0,0,0,0,0,77.78,22.22,0.0,0.0
6648,2000.0,Shooter,Console,0,0,0,0,0,0,0,0,56.0,40.0,0.0,8.0
126,2010.0,Platform,Console,0,0,0,0,0,0,0,0,49.32,27.92,15.63,7.13
1579,1998.0,Sports,Console,0,0,0,0,0,0,0,0,1.59,89.68,0.79,7.94
4540,2013.0,Sports,Console,1,0,0,0,0,0,0,0,0.0,88.37,0.0,11.63
1155,1981.0,Shooter,Console,0,0,0,0,0,0,0,0,93.12,5.62,0.0,1.25
3409,2002.0,Platform,Console,0,0,0,0,0,0,0,0,77.97,20.34,0.0,3.39
11901,2009.0,Racing,Portable,0,0,0,0,0,0,0,0,71.43,0.0,28.57,0.0
1491,1998.0,Racing,Console,0,0,0,0,0,0,0,0,2.27,87.88,1.52,8.33
5636,2001.0,Action,Portable,0,0,0,0,0,0,0,0,71.88,25.0,0.0,3.12
821,2003.0,Fighting,Console,0,0,0,0,0,0,0,0,51.46,30.1,6.31,12.14
4797,2009.0,Sports,Console,0,0,0,0,0,0,0,1,82.5,2.5,0.0,12.5
6318,,Action,Console,0,0,0,0,0,0,0,0,92.59,7.41,0.0,0.0
7074,2016.0,Sports,Console,0,0,0,0,0,0,0,0,8.7,60.87,0.0,30.43
12750,2002.0,Platform,Console,0,0,0,0,0,0,0,0,66.67,16.67,0.0,0.0
16334,2007.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
7880,2011.0,Action,Console,0,0,0,0,0,0,0,0,52.63,31.58,5.26,10.53
1769,2010.0,Action,Console,0,0,0,0,0,0,0,0,38.26,40.0,5.22,15.65
15922,2005.0,Platform,Portable,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0
10733,2016.0,Adventure,PC,0,0,0,0,0,0,0,0,0.0,90.0,0.0,10.0
1127,2001.0,Strategy,Console,0,0,0,0,0,0,0,0,47.85,15.34,34.36,2.45
4231,2004.0,Puzzle,Portable,0,0,0,0,0,0,0,0,54.35,19.57,26.09,2.17
12059,2011.0,Action,Portable,0,0,0,0,0,0,0,0,71.43,14.29,0.0,14.29
1838,2014.0,Shooter,Console,0,0,0,0,0,0,0,0,55.86,36.04,0.0,7.21
2811,2009.0,Adventure,Portable,0,0,0,0,0,0,0,0,91.78,1.37,0.0,6.85
9125,2005.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5752,2005.0,Platform,Portable,0,0,0,0,0,0,0,0,87.1,3.23,0.0,9.68
5554,2010.0,Action,Console,0,0,0,0,0,0,0,0,27.27,48.48,3.03,18.18
2427,2003.0,Action,Console,0,0,0,0,0,0,0,0,19.77,15.12,59.3,4.65
2630,2006.0,Action,Console,0,0,0,0,0,0,0,0,85.9,6.41,1.28,7.69
11867,2015.0,Action,Console,0,0,0,0,0,0,0,0,71.43,14.29,0.0,14.29
5088,2012.0,Sports,Console,0,0,0,0,0,0,0,0,56.76,32.43,0.0,10.81
16104,2005.0,Action,Console,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
8701,2010.0,Action,Console,0,0,0,0,0,0,0,0,43.75,37.5,0.0,12.5
202,1996.0,Action,Console,0,0,0,0,0,0,0,0,40.59,22.97,21.98,14.46
16031,2016.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
172,1999.0,Misc,Portable,0,0,0,0,1,0,0,1,56.87,21.09,19.02,3.01
13152,2005.0,Platform,Console,0,0,0,0,0,0,0,0,80.0,20.0,0.0,0.0
733,2013.0,Action,Console,0,0,0,0,0,0,0,0,66.52,24.89,0.0,8.6
778,2011.0,Sports,Console,0,0,0,0,0,0,0,1,76.3,12.8,2.37,8.53
13657,2011.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
15369,2012.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4198,2009.0,Platform,Console,0,0,0,0,0,0,0,0,61.7,27.66,0.0,8.51
16461,2008.0,Action,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
8306,2007.0,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
1521,2007.0,Sports,Console,0,0,0,0,0,0,0,0,53.08,36.92,0.0,10.0
14552,2015.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
7241,2002.0,Misc,Console,0,0,0,0,0,0,0,0,72.73,22.73,0.0,4.55
7770,2015.0,Simulation,PC,0,0,0,0,0,0,0,0,26.32,68.42,0.0,5.26
13153,2006.0,Racing,PC,0,0,0,0,0,0,0,0,0.0,80.0,0.0,20.0
831,2009.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,54.41,13.24,25.98,6.86
16253,2014.0,Platform,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
944,2005.0,Sports,Console,0,0,0,0,0,0,0,0,83.15,2.72,0.0,13.59
13268,2004.0,Racing,Console,0,0,0,0,0,0,0,0,80.0,20.0,0.0,0.0
4007,2001.0,Platform,Portable,0,0,0,0,0,0,0,0,72.0,26.0,0.0,2.0
1796,1991.0,Racing,Portable,0,0,0,0,0,0,0,0,50.88,32.46,13.16,3.51
14665,2005.0,Action,Portable,0,0,0,0,0,0,0,1,0.0,0.0,100.0,0.0
11092,2008.0,Platform,Portable,0,0,0,0,0,0,0,0,22.22,11.11,55.56,11.11
1681,2003.0,Action,Console,0,0,0,0,0,0,0,0,60.0,35.83,0.83,3.33
15119,2003.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,100.0,50.0,0.0,0.0
9300,2010.0,Strategy,Portable,0,0,0,0,0,0,0,1,0.0,0.0,100.0,0.0
4598,2010.0,Action,Portable,0,0,0,0,0,0,0,0,47.62,45.24,0.0,9.52
3691,2008.0,Misc,Console,0,0,0,0,0,0,0,0,0.0,11.11,0.0,88.89
9433,2008.0,Sports,Console,0,0,0,0,0,0,0,0,92.31,0.0,0.0,7.69
13830,2002.0,Sports,Portable,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
11084,2008.0,Simulation,PC,0,0,0,0,0,0,0,0,0.0,77.78,0.0,22.22
6433,2009.0,Misc,Console,0,0,0,0,0,0,0,0,59.26,29.63,0.0,7.41
4597,2012.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,52.38,2.38,38.1,7.14
8617,2007.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
7677,2008.0,Racing,Console,0,0,0,0,0,0,0,0,60.0,30.0,0.0,10.0
2509,2001.0,Sports,Console,0,0,0,0,0,0,0,0,78.05,20.73,0.0,2.44
8289,2005.0,Racing,Console,0,0,0,0,0,0,0,0,47.06,41.18,0.0,11.76
15278,2006.0,Misc,Console,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
12754,2005.0,Misc,Portable,0,0,0,0,0,0,0,0,66.67,16.67,0.0,0.0
3885,2010.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,25.49,13.73,52.94,9.8
6779,,Misc,Console,0,0,0,0,0,0,0,0,50.0,37.5,0.0,12.5
14249,2007.0,Fighting,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
13975,2005.0,Role-Playing,Console,0,0,0,0,0,0,0,0,50.0,25.0,0.0,0.0
6722,2009.0,Action,Console,0,0,0,0,0,0,0,0,76.0,16.0,0.0,8.0
